ekatte,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc
44447,с.,Лъкавица,PDV,PDV15,PDV15-00,3,8,8,1864,15,2832
44464,с.,Лъки,BLG,BLG52,BLG52-00,3,8,6,1864,01,2833
44478,гр.,Лъки,PDV,PDV15,PDV15-00,1,4,8,1864,15,2834
44481,с.,Любен,PDV,PDV33,PDV33-00,3,7,4,1864,15,2835
44495,с.,Любен,SLS,SLS32,SLS32-06,3,7,3,1864,18,2836
44519,с.,Любен Каравелово,VAR,VAR02,VAR02-15,3,5,5,1864,03,2837
44505,с.,Любенец,SLV,SLV16,SLV16-14,3,7,3,1864,19,2838
44522,с.,Любенова махала,SLV,SLV16,SLV16-15,3,6,3,1864,19,2839
44536,с.,Любеново,PVN,PVN21,PVN21-00,3,7,3,1864,14,2840
44540,с.,Любеново,SZR,SZR27,SZR27-13,3,7,2,1864,23,2841
44553,с.,Любеново,HKV,HKV34,HKV34-00,3,8,4,1864,26,2842
44567,с.,Любенци,VTR,VTR31,VTR31-00,3,8,4,1864,04,2843
44570,гр.,Любимец,HKV,HKV17,HKV17-00,1,3,2,1864,26,2844
44584,с.,Любино,KRZ,KRZ02,KRZ02-00,3,8,7,1864,08,2845
44598,с.,Любичево,TGV,TGV02,TGV02-19,3,7,5,1864,25,2846
44608,с.,Люблен,TGV,TGV23,TGV23-05,3,6,4,1864,25,2847
44611,с.,Любница,SFO,SFO20,SFO20-00,3,8,5,1864,22,2848
44625,с.,Любовище,BLG,BLG40,BLG40-00,3,8,6,1864,01,2849
44639,с.,Любовка,BLG,BLG40,BLG40-00,3,8,6,1864,01,2850
44642,с.,Любча,SML,SML10,SML10-05,3,6,8,1864,20,2851
44656,с.,Люлин,PER,PER32,PER32-12,3,6,7,1864,13,2852
44666,с.,Люлин,JAM,JAM22,JAM22-00,3,7,3,1864,28,2853
44673,с.,Люлка,SML,SML31,SML31-00,3,8,8,1864,20,2854
44687,с.,Люляк,SZR,SZR31,SZR31-00,3,8,5,1864,23,2855
44690,с.,Люляково,BGS,BGS18,BGS18-14,3,5,4,1864,02,2856
44700,с.,Люляково,KRZ,KRZ16,KRZ16-49,3,7,4,1864,08,2857
44714,с.,Люляково,DOB,DOB12,DOB12-21,3,6,3,1864,24,2858
44728,с.,Лютаджик,VRC,VRC10,VRC10-00,3,7,5,1864,06,2859
44745,с.,Лютиброд,VRC,VRC27,VRC27-00,3,7,5,1864,06,2860
44759,с.,Лютидол,VRC,VRC27,VRC27-00,3,7,5,1864,06,2861
44762,с.,Лютово,BLG,BLG02,BLG02-00,3,7,8,1864,01,2862
44776,с.,Лява река,SZR,SZR37,SZR37-00,3,8,5,1864,23,2863
44781,с.,Лялинци,PER,PER51,PER51-00,3,8,7,1864,13,2864
44793,гр.,Лясковец,VTR,VTR20,VTR20-00,1,3,4,1864,04,2865
44803,с.,Лясковец,HKV,HKV30,HKV30-19,3,6,5,1864,26,2866
43431,с.,Лясково,DOB,DOB15,DOB15-31,3,7,4,1864,24,2867
44817,с.,Лясково,BGS,BGS01,BGS01-00,3,7,4,1864,02,2868
44820,с.,Лясково,KRZ,KRZ35,KRZ35-13,3,6,5,1864,08,2869
44834,с.,Лясково,PDV,PDV01,PDV01-00,3,8,7,1864,15,2870
44848,с.,Лясково,SML,SML09,SML09-07,3,6,7,1864,20,2871
44851,с.,Лясково,SZR,SZR31,SZR31-00,3,7,5,1864,23,2872
44865,с.,Лятно,SHU,SHU18,SHU18-07,3,6,5,1864,27,2873
44879,с.,Ляхово,PAZ,PAZ19,PAZ19-14,3,6,4,1864,12,2874
44882,с.,Ляхово,DOB,DOB03,DOB03-09,3,6,4,1864,24,2875
46019,с.,Магарджица,SML,SML31,SML31-00,3,8,8,1864,20,2876
46036,с.,Мадан,MON,MON04,MON04-08,3,6,3,1864,11,2877
46045,гр.,Мадан,SML,SML16,SML16-00,1,3,6,1864,20,2878
46053,с.,Мадара,SHU,SHU30,SHU30-22,3,5,3,1864,27,2879
46067,с.,Маджаре,SFO,SFO39,SFO39-00,3,7,8,1864,22,2880
46070,с.,Маджари,HKV,HKV30,HKV30-26,3,7,4,1864,26,2881
46084,гр.,Маджарово,HKV,HKV18,HKV18-00,1,5,3,1864,26,2882
46098,с.,Маджерито,SZR,SZR31,SZR31-24,3,6,3,1864,23,2883
46108,с.,Мазарачево,KNL,KNL29,KNL29-00,3,8,6,1864,09,2884
46111,с.,Майор Узуново,VID,VID09,VID09-00,3,7,3,1864,05,2885
46125,с.,Майско,VTR,VTR13,VTR13-11,3,6,5,1864,04,2886
46139,с.,Майсторово,KRZ,KRZ16,KRZ16-26,3,8,5,1864,08,2887
46156,с.,Мак,KRZ,KRZ02,KRZ02-07,3,8,6,1864,08,2888
46190,с.,Макариополско,TGV,TGV35,TGV35-20,3,5,4,1864,25,2889
46214,с.,Македонци,KRZ,KRZ16,KRZ16-18,3,7,5,1864,08,2890
46228,с.,Маково,TGV,TGV35,TGV35-00,3,7,4,1864,25,2891
46231,с.,Макоцево,SFO,SFO10,SFO10-00,3,7,6,1864,22,2892
46245,с.,Макреш,VID,VID25,VID25-00,3,5,3,1864,05,2893
46259,с.,Мала Раковица,SFO,SFO06,SFO06-00,3,8,6,1864,22,2894
46262,с.,Мала Фуча,KNL,KNL04,KNL04-00,3,7,6,1864,09,2895
46276,с.,Мала църква,SFO,SFO39,SFO39-15,3,6,8,1864,22,2896
46286,с.,Малево,SML,SML38,SML38-00,3,7,7,1864,20,2897
46293,с.,Малево,HKV,HKV34,HKV34-21,3,5,3,1864,26,2898
46303,с.,Маленово,JAM,JAM22,JAM22-00,3,7,3,1864,28,2899
46317,с.,Мали Върбовник,KNL,KNL04,KNL04-00,3,8,6,1871,09,2900
46320,с.,Мали Дреновец,VID,VID16,VID16-00,3,8,3,1864,05,2901
46334,с.,Мали извор,DOB,DOB27,DOB27-00,3,8,3,1864,24,2902
46348,с.,Малина,BGS,BGS06,BGS06-00,3,8,3,1864,02,2903
46351,с.,Малина,DOB,DOB12,DOB12-00,3,7,4,1864,24,2904
46365,с.,Малини,GAB,GAB05,GAB05-00,3,8,6,1864,07,2905
46396,с.,Малиново,LOV,LOV18,LOV18-19,3,6,5,1864,10,2907
46406,с.,Малка Арда,SML,SML02,SML02-00,3,7,7,1864,20,2908
46417,с.,Малка Верея,SZR,SZR31,SZR31-00,3,7,5,1864,23,2909
46437,с.,Малка Желязна,LOV,LOV33,LOV33-00,3,7,5,1864,10,2910
46440,с.,Малка поляна,BGS,BGS01,BGS01-06,3,7,2,1864,02,2911
46454,с.,Малка Смолница,DOB,DOB15,DOB15-00,3,7,4,1864,24,2912
46468,с.,Малка Черковна,TGV,TGV02,TGV02-00,3,8,5,1864,25,2913
46471,с.,Малка Чинка,KRZ,KRZ15,KRZ15-05,3,8,5,1864,08,2914
46485,с.,Малки Българени,GAB,GAB12,GAB12-00,3,8,6,1864,07,2915
46499,с.,Малки Воден,HKV,HKV18,HKV18-00,3,8,5,1864,26,2916
46509,с.,Малки Вършец,GAB,GAB29,GAB29-00,3,7,5,1864,07,2917
49641,с.,Малки Искър,SFO,SFO18,SFO18-05,3,7,5,1864,22,2918
46512,с.,Малки Станчовци,GAB,GAB35,GAB35-00,3,8,6,1864,07,2919
46526,с.,Малки Цалим,BLG,BLG40,BLG40-00,3,8,7,1864,01,2920
46532,с.,Малки чифлик,VTR,VTR04,VTR04-00,3,7,4,1864,04,2921
46543,с.,Малко Асеново,HKV,HKV09,HKV09-00,3,7,3,1864,26,2922
46557,с.,Малко Брягово,HKV,HKV18,HKV18-00,3,8,4,1864,26,2923
46560,с.,Малко Враново,RSE,RSE33,RSE33-06,3,6,2,1864,17,2924
46574,с.,Малко градище,HKV,HKV17,HKV17-06,3,6,4,1864,26,2925
46588,с.,Малко Дряново,SZR,SZR04,SZR04-00,3,8,5,1864,23,2926
50512,с.,Малко Йонково,RAZ,RAZ14,RAZ14-23,3,7,4,1864,16,2927
46591,с.,Малко Кадиево,SZR,SZR31,SZR31-00,3,7,3,1864,23,2928
46601,с.,Малко Каменяне,KRZ,KRZ15,KRZ15-26,3,8,5,1864,08,2929
46615,с.,Малко Кирилово,JAM,JAM07,JAM07-14,3,8,4,1864,28,2930
46629,с.,Малко Крушево,SML,SML02,SML02-00,3,8,7,1864,20,2931
46632,с.,Малко Попово,HKV,HKV18,HKV18-00,3,8,3,1864,26,2932
46646,с.,Малко село,SLV,SLV11,SLV11-09,3,6,5,1864,19,2933
46658,с.,Малко Тръново,SZR,SZR36,SZR36-00,3,7,4,1864,23,2934
46663,гр.,Малко Търново,BGS,BGS12,BGS12-00,1,4,5,1864,02,2935
46694,с.,Малко Чочовени,SLV,SLV20,SLV20-00,3,7,4,1864,19,2936
46704,с.,Малко Шарково,JAM,JAM03,JAM03-00,3,7,4,1864,28,2937
46680,с.,Малкоч,KRZ,KRZ14,KRZ14-24,3,7,5,1864,08,2938
46721,с.,Мало Бучино,SOF,SOF46,SOF46-34,3,6,6,1864,21,2939
46749,с.,Мало Конаре,PAZ,PAZ19,PAZ19-15,3,4,4,1864,12,2940
46752,с.,Мало Крушево,PDV,PDV37,PDV37-00,3,7,5,1864,15,2941
46766,с.,Мало Малово,SFO,SFO16,SFO16-00,3,8,7,1864,22,2942
46807,с.,Мало Пещене,VRC,VRC10,VRC10-00,3,8,4,1864,06,2943
46824,с.,Мало село,KNL,KNL04,KNL04-00,3,6,6,1864,09,2944
46735,с.,Малоградец,TGV,TGV02,TGV02-00,3,8,5,1864,25,2945
46773,с.,Маломир,SHU,SHU10,SHU10-08,3,7,4,1864,27,2946
46783,с.,Маломир,JAM,JAM25,JAM25-23,3,6,3,1864,28,2947
46797,с.,Маломирово,JAM,JAM07,JAM07-12,3,7,3,1864,28,2948
46810,с.,Малорад,VRC,VRC05,VRC05-02,3,5,3,1864,06,2949
49655,с.,Малуша,GAB,GAB05,GAB05-00,3,8,5,1864,07,2950
46841,с.,Малчика,PVN,PVN16,PVN16-09,3,5,2,1864,14,2951
46855,с.,Малчовци,VTR,VTR04,VTR04-00,3,8,5,1864,04,2952
46869,с.,Малчовци,GAB,GAB35,GAB35-00,3,8,6,1864,07,2953
46872,с.,Малък Девесил,KRZ,KRZ15,KRZ15-27,3,6,6,1864,08,2954
49998,с.,Малък дол,SZR,SZR04,SZR04-00,3,8,4,1864,23,2955
46886,с.,Малък извор,LOV,LOV38,LOV38-00,3,7,6,1864,10,2956
46899,с.,Малък извор,HKV,HKV30,HKV30-27,3,6,4,1864,26,2957
46904,с.,Малък манастир,JAM,JAM07,JAM07-13,3,6,4,1864,28,2958
46913,с.,Малък Поровец,RAZ,RAZ14,RAZ14-14,3,7,4,1864,16,2959
46927,с.,Малък Преславец,SLS,SLS07,SLS07-00,3,7,2,1864,18,2960
46944,с.,Малък чардак,PDV,PDV33,PDV33-04,3,7,4,1864,15,2961
46958,с.,Мамарчево,JAM,JAM03,JAM03-11,3,7,4,1864,28,2962
46961,с.,Манаселска река,SFO,SFO34,SFO34-00,3,7,5,1864,22,2963
46975,с.,Манастир,VAR,VAR24,VAR24-12,3,7,2,1864,03,2964
46989,с.,Манастир,PDV,PDV15,PDV15-00,3,8,8,1864,15,2965
46992,с.,Манастир,HKV,HKV34,HKV34-00,3,7,3,1864,26,2966
47007,с.,Манастирица,TGV,TGV24,TGV24-00,3,8,4,1864,25,2967
47010,с.,Манастирище,VRC,VRC35,VRC35-03,3,6,2,1864,06,2968
47024,с.,Манастирище,SFO,SFO43,SFO43-00,3,8,7,1864,22,2969
47038,с.,Манастирско,RAZ,RAZ17,RAZ17-00,3,7,5,1864,16,2970
47041,с.,Манастирци,RAZ,RAZ17,RAZ17-00,3,7,5,1864,16,2971
47055,с.,Мандра,HKV,HKV34,HKV34-23,3,6,4,1864,26,2972
47069,с.,Мандрица,HKV,HKV11,HKV11-00,3,8,2,1864,26,2973
47072,с.,Маневци,GAB,GAB35,GAB35-00,3,8,6,1864,07,2974
47086,с.,Маноле,PDV,PDV17,PDV17-10,3,4,3,1864,15,2975
47096,с.,Манолич,BGS,BGS23,BGS23-13,3,5,5,1864,02,2976
47101,с.,Манолово,SZR,SZR24,SZR24-07,3,6,6,1864,23,2977
47113,с.,Манолско Конаре,PDV,PDV17,PDV17-11,3,6,3,1864,15,2978
47127,с.,Маноя,GAB,GAB12,GAB12-00,3,8,5,1864,07,2979
47130,с.,Манушевци,TGV,TGV02,TGV02-00,3,8,6,1864,25,2980
47144,с.,Манчево,KRZ,KRZ21,KRZ21-04,3,8,7,1864,08,2981
47158,с.,Марафелци,VTR,VTR13,VTR13-00,3,8,5,1864,04,2982
47161,с.,Мараш,SHU,SHU30,SHU30-13,3,6,3,1864,27,2983
47175,с.,Марговци,VTR,VTR04,VTR04-00,3,8,6,1864,04,2984
47189,с.,Марикостиново,BLG,BLG33,BLG33-25,3,5,3,1864,01,2985
47202,с.,Маринка,BGS,BGS04,BGS04-09,3,5,1,1864,02,2986
47247,с.,Марино поле,BLG,BLG33,BLG33-00,3,6,2,1864,01,2987
47250,с.,Марино поле,PDV,PDV13,PDV13-00,3,8,5,1864,15,2988
47227,с.,Мариновци,VTR,VTR13,VTR13-00,3,8,6,1864,04,2989
47264,с.,Марица,SFO,SFO39,SFO39-16,3,6,7,1864,22,2991
47295,с.,Марково,PDV,PDV26,PDV26-18,3,5,4,1864,15,2992
47305,с.,Марково,SZR,SZR04,SZR04-00,3,8,4,1864,23,2993
47319,с.,Марково,SHU,SHU19,SHU19-07,3,6,4,1864,27,2994
47322,с.,Марково равнище,VRC,VRC32,VRC32-00,3,8,7,1864,06,2995
47336,гр.,Мартен,RSE,RSE27,RSE27-03,1,4,1,1864,17,2996
47342,с.,Мартино,KRZ,KRZ16,KRZ16-00,3,8,6,1864,08,2997
47353,с.,Мартиново,MON,MON36,MON36-00,3,7,6,1864,11,2998
47370,с.,Марулево,BLG,BLG03,BLG03-00,3,8,7,1864,01,2999
47384,с.,Маруцековци,GAB,GAB35,GAB35-04,3,8,6,1864,07,3000
47408,с.,Марчево,BLG,BLG13,BLG13-00,3,7,6,1864,01,3001
47411,с.,Марчино,TGV,TGV24,TGV24-00,3,8,4,1864,25,3002
47425,с.,Марян,VTR,VTR13,VTR13-00,3,8,4,1871,04,3003
47439,с.,Масларево,VTR,VTR26,VTR26-08,3,6,2,1864,04,3004
47442,с.,Маслиново,HKV,HKV34,HKV34-24,3,7,5,1864,26,3005
47456,с.,Матешовци,GAB,GAB35,GAB35-00,3,8,6,1864,07,3006
47468,с.,Маточина,HKV,HKV28,HKV28-00,3,8,3,1864,26,3007
47473,с.,Махалата,BLG,BLG49,BLG49-00,3,8,7,1864,01,3008
47487,с.,Махалници,VTR,VTR13,VTR13-00,3,8,5,1864,04,3009
47500,с.,Маца,SZR,SZR27,SZR27-00,3,8,4,1864,23,3010
47528,с.,Медвен,SLV,SLV11,SLV11-00,3,7,5,1864,19,3011
47531,с.,Медевци,KRZ,KRZ14,KRZ14-25,3,8,5,1864,08,3012
47545,с.,Меден бук,HKV,HKV11,HKV11-00,3,8,3,1864,26,3013
47562,с.,Меден кладенец,JAM,JAM25,JAM25-00,3,7,3,1864,28,3014
47559,с.,Медени поляни,PAZ,PAZ39,PAZ39-02,3,6,8,1862,12,3015
47583,с.,Медешевци,VID,VID15,VID15-00,3,8,3,1864,05,3016
47593,с.,Медковец,MON,MON26,MON26-00,3,5,3,1864,11,3017
47603,с.,Медникарово,SZR,SZR07,SZR07-05,3,7,3,1864,23,3018
47617,с.,Медовене,RAZ,RAZ16,RAZ16-07,3,7,4,1864,16,3019
47620,с.,Медовец,VAR,VAR16,VAR16-09,3,5,4,1864,03,3020
47634,с.,Медовина,TGV,TGV24,TGV24-24,3,6,5,1864,25,3021
47648,с.,Медовница,VID,VID16,VID16-00,3,7,4,1864,05,3022
47651,с.,Медово,BGS,BGS17,BGS17-00,3,6,3,1864,02,3023
47665,с.,Медово,SZR,SZR04,SZR04-00,3,7,4,1864,23,3024
47679,с.,Медово,DOB,DOB15,DOB15-00,3,8,4,1864,24,3025
47682,с.,Межда,JAM,JAM25,JAM25-00,3,7,3,1864,28,3026
47696,с.,Межден,SLS,SLS10,SLS10-10,3,6,4,1864,18,3027
47706,с.,Междени,GAB,GAB05,GAB05-00,3,8,6,1864,07,3028
47714,гр.,Мездра,VRC,VRC27,VRC27-00,1,3,4,1864,06,3029
47723,с.,Мездрея,MON,MON02,MON02-00,3,7,5,1864,11,3030
47737,с.,Мезек,HKV,HKV28,HKV28-00,3,7,3,1864,26,3031
47754,гр.,Мелник,BLG,BLG40,BLG40-00,1,5,5,1864,01,3032
47768,с.,Мелница,JAM,JAM07,JAM07-14,3,7,3,1864,28,3033
47771,с.,Меляне,MON,MON14,MON14-00,3,7,4,1864,11,3034
47785,с.,Менгишево,SHU,SHU10,SHU10-09,3,7,4,1864,27,3035
47799,с.,Мендово,BLG,BLG33,BLG33-00,3,8,5,1871,01,3036
47812,с.,Мененкьово,PAZ,PAZ04,PAZ04-04,3,5,4,1864,12,3037
47826,с.,Мерданя,VTR,VTR20,VTR20-05,3,6,3,1864,04,3038
47843,гр.,Меричлери,HKV,HKV09,HKV09-17,1,5,3,1864,26,3039
47857,с.,Места,BLG,BLG01,BLG01-00,3,6,8,1864,01,3040
47860,с.,Метлика,KRZ,KRZ15,KRZ15-28,3,7,5,1864,08,3041
47874,с.,Метличина,VAR,VAR09,VAR09-00,3,7,3,1864,03,3042
47888,с.,Метличина,KRZ,KRZ14,KRZ14-22,3,7,5,1864,08,3043
47891,с.,Метличка,KRZ,KRZ14,KRZ14-00,3,8,6,1864,08,3044
47901,с.,Методиево,DOB,DOB15,DOB15-00,3,7,4,1864,24,3045
47915,с.,Методиево,SHU,SHU10,SHU10-10,3,7,5,1864,27,3046
47929,с.,Метохия,KNL,KNL50,KNL50-00,3,8,8,1864,09,3047
47963,с.,Мечка,PVN,PVN24,PVN24-14,3,6,3,1864,14,3048
47977,с.,Мечка,RSE,RSE13,RSE13-04,3,6,2,1864,17,3049
47980,с.,Мечкарево,SLV,SLV20,SLV20-27,3,6,3,1864,19,3050
47994,с.,Мечковица,GAB,GAB05,GAB05-00,3,8,6,1864,07,3051
48009,с.,Мечковци,SFO,SFO20,SFO20-00,3,8,7,1864,22,3052
48012,с.,Мечкул,BLG,BLG44,BLG44-00,3,8,7,1864,01,3053
48026,с.,Мечово,TGV,TGV02,TGV02-00,3,8,3,1864,25,3054
48037,с.,Мещица,PER,PER32,PER32-13,3,6,7,1864,13,3055
48043,гр.,Мизия,VRC,VRC28,VRC28-00,1,4,2,1864,06,3056
48057,с.,Мийковци,VTR,VTR13,VTR13-00,3,8,6,1864,04,3057
48060,с.,Микре,LOV,LOV36,LOV36-00,3,7,5,1864,10,3058
49686,с.,Микрево,BLG,BLG49,BLG49-12,3,5,3,1864,01,3059
48074,с.,Миладиново,KRZ,KRZ16,KRZ16-19,3,6,5,1864,08,3060
48088,с.,Миладиновци,DOB,DOB15,DOB15-00,3,7,4,1864,24,3061
48091,с.,Миладиновци,TGV,TGV35,TGV35-00,3,7,5,1864,25,3062
48101,с.,Миладиновци,JAM,JAM25,JAM25-00,3,7,3,1864,28,3063
48129,с.,Миланово,SFO,SFO43,SFO43-23,3,6,6,1864,22,3064
48132,с.,Миланово,SHU,SHU23,SHU23-05,3,6,3,1864,27,3065
48146,с.,Миле,SML,SML16,SML16-00,3,8,8,1864,20,3066
48152,с.,Милево,PDV,PDV28,PDV28-07,3,6,3,1864,15,3067
48177,с.,Милевци,GAB,GAB35,GAB35-00,3,8,6,1864,07,3068
48194,с.,Милино,TGV,TGV02,TGV02-00,3,8,6,1864,25,3070
48204,с.,Милковица,PVN,PVN08,PVN08-09,3,5,3,1864,14,3071
48218,с.,Милково,SML,SML31,SML31-00,3,8,8,1864,20,3072
48235,с.,Милковци,GAB,GAB05,GAB05-00,3,8,5,1864,07,3073
48249,с.,Милкьовци,PER,PER51,PER51-00,3,8,7,1864,13,3074
48252,с.,Милославци,PER,PER51,PER51-00,3,8,7,1864,13,3075
48266,с.,Милчина лъка,VID,VID15,VID15-00,3,8,3,1864,05,3076
48278,с.,Миндя,VTR,VTR04,VTR04-00,3,7,3,1864,04,3077
48283,с.,Миневци,VTR,VTR13,VTR13-00,3,8,5,1864,04,3078
48297,с.,Минерални бани,HKV,HKV19,HKV19-00,3,4,5,1864,26,3079
48307,с.,Минзухар,KRZ,KRZ35,KRZ35-14,3,6,5,1864,08,3080
48324,с.,Мирково,SFO,SFO56,SFO56-00,3,5,6,1864,22,3081
48338,с.,Мировец,TGV,TGV35,TGV35-00,3,8,5,1864,25,3082
48341,с.,Мирово,VTR,VTR31,VTR31-00,3,7,4,1864,04,3083
48369,с.,Мирово,SFO,SFO20,SFO20-00,3,7,7,1864,22,3084
48372,с.,Мирово,SZR,SZR04,SZR04-11,3,6,3,1864,23,3085
48386,с.,Мировци,SHU,SHU22,SHU22-07,3,6,5,1864,27,3086
48393,с.,Мировяне,SOF,SOF46,SOF46-43,3,5,6,1864,21,3087
48409,с.,Миролюбово,BGS,BGS04,BGS04-00,3,8,3,1871,02,3088
48430,с.,Мирчовци,VTR,VTR13,VTR13-00,3,8,5,1864,04,3089
48444,с.,Мирянци,PAZ,PAZ19,PAZ19-16,3,6,3,1864,12,3090
48458,с.,Митино,BLG,BLG33,BLG33-00,3,7,3,1864,01,3091
48461,с.,Митовска,SML,SML16,SML16-00,3,7,7,1864,20,3092
48475,с.,Митровци,MON,MON36,MON36-00,3,7,5,1864,11,3093
48492,с.,Михайлово,VRC,VRC35,VRC35-04,3,6,2,1864,06,3094
48502,с.,Михайлово,SZR,SZR31,SZR31-00,3,7,3,1864,23,3095
48516,с.,Михайловци,GAB,GAB05,GAB05-00,3,8,5,1864,07,3096
48524,с.,Михалич,VAR,VAR09,VAR09-15,3,6,4,1864,03,3097
48533,с.,Михалич,HKV,HKV28,HKV28-00,3,8,5,1864,26,3098
48547,с.,Михалково,SML,SML09,SML09-00,3,5,6,1864,20,3099
48550,с.,Михалци,VTR,VTR22,VTR22-11,3,6,2,1864,04,3100
48564,с.,Михилци,PDV,PDV37,PDV37-00,3,7,5,1864,15,3101
48578,с.,Михнево,BLG,BLG33,BLG33-29,3,5,3,1864,01,3102
48581,с.,Миховци,GAB,GAB35,GAB35-00,3,8,5,1864,07,3103
48605,с.,Мичковци,GAB,GAB05,GAB05-00,3,8,5,1864,07,3104
48622,с.,Мишевско,KRZ,KRZ08,KRZ08-09,3,6,6,1864,08,3105
48636,с.,Мишеморков хан,VTR,VTR04,VTR04-00,3,8,5,1864,04,3106
48653,с.,Млада гвардия,VAR,VAR08,VAR08-00,3,7,3,1864,03,3107
48667,с.,Младежко,BGS,BGS12,BGS12-07,3,8,3,1864,02,3108
48670,с.,Младен,GAB,GAB29,GAB29-00,3,7,5,1864,07,3109
48698,с.,Младиново,HKV,HKV28,HKV28-00,3,7,5,1864,26,3110
48708,с.,Младово,SLV,SLV20,SLV20-28,3,6,3,1864,19,3111
48711,с.,Мламолово,KNL,KNL04,KNL04-13,3,5,6,1864,09,3112
48725,с.,Млекарево,SLV,SLV16,SLV16-16,3,6,3,1864,19,3113
48742,с.,Млечево,GAB,GAB29,GAB29-00,3,8,6,1864,07,3114
48756,с.,Млечино,KRZ,KRZ02,KRZ02-16,3,7,6,1864,08,3115
48765,с.,Могила,SZR,SZR31,SZR31-28,3,6,3,1864,23,3116
48773,с.,Могила,SHU,SHU19,SHU19-08,3,7,3,1864,27,3117
48787,с.,Могила,JAM,JAM25,JAM25-27,3,6,3,1864,28,3118
48790,с.,Могилец,TGV,TGV22,TGV22-52,3,7,4,1864,25,3119
30380,с.,Могилино,RSE,RSE08,RSE08-00,3,7,5,1864,17,3120
48800,с.,Могилите,GAB,GAB35,GAB35-00,3,8,6,1864,07,3121
48814,с.,Могилица,SML,SML31,SML31-18,3,6,7,1864,20,3122
48828,с.,Могилище,DOB,DOB17,DOB17-00,3,8,3,1864,24,3123
48831,с.,Могилово,SZR,SZR36,SZR36-00,3,8,4,1864,23,3124
48845,с.,Могиляне,KRZ,KRZ14,KRZ14-18,3,7,5,1864,08,3125
00045,с.,Мокрен,SLV,SLV11,SLV11-01,3,5,4,1864,19,3127
48859,с.,Мокреш,MON,MON11,MON11-08,3,5,3,1864,11,3128
48862,с.,Мокреш,SHU,SHU23,SHU23-06,3,7,3,1864,27,3129
48876,с.,Мокрище,PAZ,PAZ19,PAZ19-17,3,5,4,1864,12,3130
50245,гр.,Момин проход,SFO,SFO25,SFO25-05,1,5,5,1864,22,3131
48951,с.,Момин сбор,VTR,VTR04,VTR04-00,3,7,4,1864,04,3132
48903,с.,Момина клисура,PAZ,PAZ04,PAZ04-05,3,5,5,1864,12,3133
48917,с.,Момина сълза,KRZ,KRZ21,KRZ21-00,3,8,5,1864,08,3134
29221,с.,Момина църква,BGS,BGS06,BGS06-00,3,7,4,1864,02,3135
48920,с.,Момино,TGV,TGV35,TGV35-00,3,7,5,1864,25,3136
48934,с.,Момино,HKV,HKV34,HKV34-19,3,8,4,1864,26,3137
48948,с.,Момино село,PDV,PDV25,PDV25-03,3,6,3,1864,15,3138
48965,с.,Моминско,PDV,PDV28,PDV28-13,3,7,3,1864,15,3139
48979,с.,Момково,HKV,HKV28,HKV28-07,3,6,3,1864,26,3140
48996,гр.,Момчилград,KRZ,KRZ21,KRZ21-00,1,3,4,1864,08,3141
49000,с.,Момчилово,VAR,VAR08,VAR08-00,3,7,4,1864,03,3142
49014,с.,Момчиловци,SML,SML31,SML31-19,3,5,8,1864,20,3143
48489,гр.,Монтана,MON,MON29,MON29-00,1,2,3,1864,11,3144
49028,с.,Морава,VTR,VTR28,VTR28-09,3,5,2,1864,04,3145
49031,с.,Моравица,VRC,VRC27,VRC27-18,3,6,4,1864,06,3146
49045,с.,Моравица,TGV,TGV02,TGV02-00,3,7,5,1864,25,3147
49059,с.,Моравка,TGV,TGV02,TGV02-00,3,7,5,1864,25,3148
49062,с.,Моровеците,GAB,GAB05,GAB05-00,3,8,5,1864,07,3149
49093,с.,Мортагоново,RAZ,RAZ26,RAZ26-08,3,5,4,1864,16,3150
49103,с.,Морянци,KRZ,KRZ15,KRZ15-29,3,8,4,1864,08,3151
49117,с.,Московец,PDV,PDV13,PDV13-00,3,7,5,1864,15,3152
49120,с.,Мост,KRZ,KRZ16,KRZ16-20,3,5,5,1864,08,3153
49148,с.,Мостич,SHU,SHU23,SHU23-07,3,7,3,1864,27,3154
49151,с.,Мостово,PDV,PDV01,PDV01-00,3,8,8,1864,15,3155
49165,с.,Мочуре,SML,SML27,SML27-00,3,8,8,1864,20,3156
49179,с.,Мощанец,BLG,BLG03,BLG03-00,3,8,5,1864,01,3157
49182,с.,Мракетинци,PER,PER51,PER51-00,3,8,7,1864,13,3158
49196,с.,Мрамор,PER,PER51,PER51-00,3,8,7,1864,13,3159
49206,с.,Мрамор,SOF,SOF46,SOF46-44,3,5,6,1864,21,3160
49219,с.,Мрамор,HKV,HKV32,HKV32-06,3,6,4,1864,26,3161
49223,с.,Мраморен,VRC,VRC10,VRC10-14,3,6,4,1864,06,3162
49237,с.,Мрахори,GAB,GAB05,GAB05-23,3,8,5,1864,07,3163
49240,с.,Мраченик,PDV,PDV13,PDV13-00,3,8,6,1864,15,3164
49254,с.,Мрежичко,BGS,BGS18,BGS18-16,3,6,5,1864,02,3165
49268,с.,Мрежичко,KRZ,KRZ08,KRZ08-15,3,8,5,1864,08,3166
49271,с.,Мръзеци,GAB,GAB35,GAB35-00,3,8,6,1864,07,3167
49285,с.,Мугла,SML,SML31,SML31-00,3,7,8,1864,20,3168
49299,с.,Музга,GAB,GAB05,GAB05-00,3,7,5,1864,07,3169
